mha_code,mha_name,rank,with_dependents,without_dependents,lat,lng
MS172,"HATTIESBURG, MS",o3,1866,1470,31.3271189,-89.2903392
MS172,"HATTIESBURG, MS",o4,2160,1647,31.3271189,-89.2903392
MS172,"HATTIESBURG, MS",o5,2370,1779,31.3271189,-89.2903392
MS172,"HATTIESBURG, MS",o6,2388,1848,31.3271189,-89.2903392
MS172,"HATTIESBURG, MS",o7,2400,1878,31.3271189,-89.2903392
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e1,1539,1266,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e2,1539,1266,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e3,1539,1266,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e4,1539,1266,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e5,1608,1392,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e6,1821,1470,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e7,1980,1539,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e8,2160,1656,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",e9,2346,1761,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",w1,1839,1530,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",w2,2052,1653,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",w3,2274,1764,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",w4,2373,1851,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",w5,2496,2022,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o1e,2013,1605,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o2e,2241,1698,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o3e,2391,1809,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o1,1641,1467,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o2,1818,1590,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o3,2268,1767,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o4,2532,1989,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o5,2724,2088,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o6,2745,2253,47.5052496,-111.2250949
MT175,"MALMSTROM SFB/GREAT FALLS, MT",o7,2760,2289,47.5052496,-111.2250949
MT347,"HELENA, MT",e1,1752,1515,46.5927425,-112.036277
MT347,"HELENA, MT",e2,1752,1515,46.5927425,-112.036277
MT347,"HELENA, MT",e3,1752,1515,46.5927425,-112.036277
MT347,"HELENA, MT",e4,1752,1515,46.5927425,-112.036277
MT347,"HELENA, MT",e5,1887,1572,46.5927425,-112.036277
MT347,"HELENA, MT",e6,2535,1902,46.5927425,-112.036277
MT347,"HELENA, MT",e7,2622,1968,46.5927425,-112.036277
MT347,"HELENA, MT",e8,2715,2037,46.5927425,-112.036277
MT347,"HELENA, MT",e9,2847,2211,46.5927425,-112.036277
MT347,"HELENA, MT",w1,2556,1917,46.5927425,-112.036277
MT347,"HELENA, MT",w2,2661,2016,46.5927425,-112.036277
MT347,"HELENA, MT",w3,2775,2235,46.5927425,-112.036277
MT347,"HELENA, MT",w4,2874,2550,46.5927425,-112.036277
MT347,"HELENA, MT",w5,3000,2643,46.5927425,-112.036277
MT347,"HELENA, MT",o1e,2637,1977,46.5927425,-112.036277
MT347,"HELENA, MT",o2e,2757,2169,46.5927425,-112.036277
MT347,"HELENA, MT",o3e,2895,2529,46.5927425,-112.036277
MT347,"HELENA, MT",o1,1968,1614,46.5927425,-112.036277
MT347,"HELENA, MT",o2,2526,1971,46.5927425,-112.036277
MT347,"HELENA, MT",o3,2772,2298,46.5927425,-112.036277
MT347,"HELENA, MT",o4,3039,2619,46.5927425,-112.036277
MT347,"HELENA, MT",o5,3231,2670,46.5927425,-112.036277
MT347,"HELENA, MT",o6,3258,2754,46.5927425,-112.036277
MT347,"HELENA, MT",o7,3279,2802,46.5927425,-112.036277
NC176,"OUTER BANKS, NC",e1,2460,1845,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e2,2460,1845,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e3,2460,1845,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e4,2460,1845,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e5,2604,2142,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e6,2946,2325,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e7,2997,2463,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e8,3051,2679,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",e9,3186,2772,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",w1,2964,2421,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",w2,3018,2676,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",w3,3090,2787,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",w4,3219,2952,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",w5,3387,3006,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o1e,3003,2601,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o2e,3075,2751,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o3e,3246,2937,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o1,2652,2313,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o2,2943,2562,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o3,3087,2820,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o4,3438,2991,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o5,3696,3018,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o6,3726,3066,35.5669037,-75.4688367
NC176,"OUTER BANKS, NC",o7,3753,3120,35.5669037,-75.4688367
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e1,1806,1683,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e2,1806,1683,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e3,1806,1683,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e4,1806,1683,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e5,1851,1722,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e6,2046,1758,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e7,2181,1806,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e8,2328,1896,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",e9,2502,1944,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",w1,2064,1803,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",w2,2241,1893,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",w3,2424,1953,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",w4,2529,2070,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",w5,2658,2214,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o1e,2205,1848,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o2e,2397,1932,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o3e,2550,2034,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o1,1884,1755,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o2,2043,1839,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o3,2421,1971,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o4,2697,2184,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o5,2898,2265,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o6,2919,2403,34.7323713,-76.8356439
NC177,"MOREHEAD/CHERRY PT MCAS, NC",o7,2940,2445,34.7323713,-76.8356439
NC178,"CAMP LEJEUNE, NC",e1,1578,1323,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e2,1578,1323,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e3,1578,1323,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e4,1578,1323,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e5,1584,1476,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e6,1944,1569,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e7,1995,1593,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e8,2049,1662,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",e9,2160,1761,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",w1,1962,1590,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",w2,2016,1659,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",w3,2088,1776,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",w4,2187,1950,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",w5,2316,2004,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o1e,2001,1599,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o2e,2073,1740,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o3e,2208,1935,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o1,1635,1566,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o2,1941,1596,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o3,2085,1809,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o4,2355,1989,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o5,2553,2016,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o6,2571,2064,34.6397339,-77.3418348
NC178,"CAMP LEJEUNE, NC",o7,2586,2097,34.6397339,-77.3418348
NC179,"CHARLOTTE, NC",e1,2004,1518,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e2,2004,1518,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e3,2004,1518,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e4,2004,1518,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e5,2169,1719,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e6,2436,1848,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e7,2457,2007,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e8,2466,2229,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",e9,2478,2301,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",w1,2454,1956,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",w2,2463,2226,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",w3,2475,2313,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",w4,2481,2430,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",w5,2514,2442,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o1e,2460,2166,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o2e,2469,2283,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o3e,2484,2427,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o1,2211,1833,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o2,2433,2118,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o3,2472,2337,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o4,2520,2433,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o5,2577,2445,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o6,2595,2448,35.2272086,-80.8430827
NC179,"CHARLOTTE, NC",o7,2610,2466,35.2272086,-80.8430827
NC180,"DURHAM/CHAPEL HILL, NC",e1,1995,1602,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e2,1995,1602,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e3,1995,1602,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e4,1995,1602,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e5,2118,1770,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e6,2391,1878,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e7,2436,1998,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e8,2484,2178,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",e9,2631,2250,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",w1,2409,1965,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",w2,2454,2175,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",w3,2520,2262,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",w4,2673,2394,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",w5,2868,2445,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o1e,2439,2115,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o2e,2508,2235,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o3e,2703,2382,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o1,2160,1869,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o2,2388,2082,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o3,2517,2289,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o4,2931,2430,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o5,3231,2451,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o6,3258,2496,35.9031845,-79.0009621
NC180,"DURHAM/CHAPEL HILL, NC",o7,3279,2538,35.9031845,-79.0009621
NC181,"ELIZABETH CITY, NC",e1,2304,1770,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e2,2304,1770,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e3,2304,1770,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e4,2304,1770,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e5,2508,1980,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e6,2562,2118,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e7,2595,2310,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e8,2637,2526,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",e9,2760,2532,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",w1,2577,2241,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",w2,2613,2523,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",w3,2670,2535,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",w4,2796,2559,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",w5,2958,2604,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o1e,2598,2505,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o2e,2655,2529,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o3e,2823,2547,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o1,2523,2097,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o2,2559,2442,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o3,2667,2538,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o4,3009,2589,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o5,3264,2607,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o6,3288,2643,36.3010192,-76.2203699
NC181,"ELIZABETH CITY, NC",o7,3312,2688,36.3010192,-76.2203699
NC182,"FORT BRAGG/POPE, NC",e1,1722,1341,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e2,1722,1341,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e3,1722,1341,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e4,1722,1341,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e5,1806,1527,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e6,2049,1638,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e7,2094,1722,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e8,2142,1860,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",e9,2244,1923,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",w1,2067,1707,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",w2,2112,1857,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",w3,2178,1935,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",w4,2271,2052,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",w5,2391,2103,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o1e,2097,1803,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o2e,2166,1908,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o3e,2289,2040,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o1,1842,1635,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o2,2046,1782,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o3,2175,1956,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o4,2427,2088,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o5,2610,2109,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o6,2628,2154,35.1733674,-79.0140434
NC182,"FORT BRAGG/POPE, NC",o7,2646,2190,35.1733674,-79.0140434
NC183,"SEYMOUR JOHNSON AFB, NC",e1,1500,1365,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e2,1500,1365,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e3,1500,1365,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e4,1500,1365,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e5,1521,1428,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e6,1950,1479,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e7,2052,1539,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e8,2160,1620,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",e9,2295,1734,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",w1,1971,1509,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",w2,2094,1608,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",w3,2229,1752,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",w4,2322,1968,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",w5,2436,2073,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o1e,2067,1551,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o2e,2208,1707,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o3e,2340,1944,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o1,1578,1476,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o2,1947,1542,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o3,2226,1794,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o4,2472,2052,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o5,2649,2109,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o6,2667,2208,35.3451315,-77.9559553
NC183,"SEYMOUR JOHNSON AFB, NC",o7,2685,2244,35.3451315,-77.9559553
NC184,"GREENSBORO, NC",e1,1680,1260,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e2,1680,1260,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e3,1680,1260,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e4,1680,1260,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e5,1809,1440,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e6,2109,1581,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e7,2163,1683,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e8,2220,1875,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",e9,2319,1956,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",w1,2127,1650,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",w2,2184,1872,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",w3,2262,1968,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",w4,2340,2115,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",w5,2445,2175,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o1e,2169,1806,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o2e,2247,1938,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o3e,2358,2100,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o1,1851,1551,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o2,2106,1770,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o3,2259,1995,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o4,2472,2157,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o5,2631,2187,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o6,2649,2238,36.0726355,-79.7919754
NC184,"GREENSBORO, NC",o7,2664,2274,36.0726355,-79.7919754
NC185,"RALEIGH, NC",e1,1947,1515,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e2,1947,1515,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e3,1947,1515,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e4,1947,1515,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e5,2091,1695,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e6,2319,1812,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e7,2343,1950,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e8,2373,2142,35.7803977,-78.6390989
NC185,"RALEIGH, NC",e9,2445,2202,35.7803977,-78.6390989
NC185,"RALEIGH, NC",w1,2337,1908,35.7803977,-78.6390989
NC185,"RALEIGH, NC",w2,2355,2139,35.7803977,-78.6390989
NC185,"RALEIGH, NC",w3,2394,2211,35.7803977,-78.6390989
NC185,"RALEIGH, NC",w4,2466,2319,35.7803977,-78.6390989
NC185,"RALEIGH, NC",w5,2562,2349,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o1e,2346,2088,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o2e,2385,2187,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o3e,2481,2310,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o1,2127,1800,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o2,2316,2046,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o3,2391,2232,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o4,2589,2334,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o5,2736,2352,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o6,2757,2370,35.7803977,-78.6390989
NC185,"RALEIGH, NC",o7,2775,2409,35.7803977,-78.6390989
NC186,"WILMINGTON, NC",e1,1932,1491,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e2,1932,1491,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e3,1932,1491,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e4,1932,1491,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e5,2040,1701,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e6,2502,1878,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e7,2547,1932,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e8,2595,2136,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",e9,2736,2271,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",w1,2523,1905,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",w2,2568,2133,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",w3,2631,2289,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",w4,2775,2508,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",w5,2958,2559,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o1e,2553,2037,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o2e,2619,2241,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o3e,2805,2496,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o1,2100,1818,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o2,2496,2007,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o3,2628,2334,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o4,3018,2541,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o5,3303,2565,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o6,3327,2607,34.2352853,-77.9487284
NC186,"WILMINGTON, NC",o7,3351,2652,34.2352853,-77.9487284
NC187,"ASHEVILLE, NC",e1,2052,1575,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e2,2052,1575,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e3,2052,1575,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e4,2052,1575,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e5,2214,1773,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e6,2571,1926,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e7,2667,2058,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e8,2772,2292,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",e9,2979,2391,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",w1,2589,2007,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",w2,2709,2289,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",w3,2838,2406,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",w4,3033,2586,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",w5,3270,2688,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",o1e,2682,2211,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",o2e,2817,2367,35.595363,-82.5508407
NC187,"ASHEVILLE, NC",o3e,3069,2562,35.595363,-82.5508407
